# BUSCO version is: 4.0.4 
# The lineage dataset is: nematoda_odb10 (Creation date: 2019-11-20, number of species: 7, number of BUSCOs: 3131)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
165at6231	Complete	X	7605372	7615566	1088.7	1009
166at6231	Complete	III	4861740	4872424	1018.0	940
170at6231	Complete	IV	2220799	2228903	1222.7	864
172at6231	Complete	IV	4140833	4147292	1350.8	1151
174at6231	Complete	III	5541964	5548802	1414.4	1171
175at6231	Complete	I	6093096	6100790	2187.7	1110
181at6231	Complete	II	5615452	5623976	1073.6	866
183at6231	Complete	III	8746191	8756195	964.2	1060
184at6231	Complete	II	6347334	6358228	951.0	1117
185at6231	Complete	III	8286447	8294868	2079.6	1136
189at6231	Complete	V	7312300	7321073	913.2	1266	https://www.orthodb.org/v10?query=189at6231	putative myosin head
190at6231	Complete	II	6878394	6885124	1166.1	1088	https://www.orthodb.org/v10?query=190at6231	Protein-tyrosine phosphatase
194at6231	Complete	IV	4939510	4945307	1528.0	1028
196at6231	Complete	III	5596563	5603277	1444.7	859
197at6231	Complete	II	8276251	8286525	1380.2	1039
198at6231	Complete	V	3420028	3425802	1110.7	1065
199at6231	Complete	III	5761642	5769903	544.0	992
201at6231	Complete	II	2994879	3001378	580.3	772
204at6231	Complete	I	7245153	7251397	1902.7	1272
210at6231	Complete	III	313322	323350	1502.0	1468	https://www.orthodb.org/v10?query=210at6231	Histone-lysine N-methyltransferase
211at6231	Complete	III	8912984	8927052	1856.4	1555
216at6231	Complete	I	6682943	6695007	2727.4	2093	https://www.orthodb.org/v10?query=216at6231	TaLiN
217at6231	Complete	X	4783015	4794182	1751.4	1004
219at6231	Complete	II	3552342	3557800	1297.5	916	https://www.orthodb.org/v10?query=219at6231	putative cysteine rich repeat-containing domain protein
223at6231	Complete	III	7517704	7525168	1168.7	1017
225at6231	Complete	IV	2804702	2810838	1621.0	1073	https://www.orthodb.org/v10?query=225at6231	CRE-NSY-1 protein
229at6231	Missing
232at6231	Complete	V	4567740	4574036	1812.4	1134	https://www.orthodb.org/v10?query=232at6231	CRE-MRP-5 protein
233at6231	Complete	IV	3347473	3351611	1712.8	927	https://www.orthodb.org/v10?query=233at6231	Isoleucyl-tRNA synthetase
238at6231	Complete	I	7491012	7503352	1388.7	1105
241at6231	Complete	I	3481702	3485968	1497.4	902
243at6231	Complete	IV	7123390	7127748	1392.6	846
252at6231	Complete	X	3647039	3653045	1214.6	1000
255at6231	Complete	III	7038573	7043826	2173.0	1023
256at6231	Complete	X	1854369	1865333	1631.6	971
257at6231	Complete	II	4717014	4720865	1159.6	755	https://www.orthodb.org/v10?query=257at6231	DNA polymerase
265at6231	Complete	III	3626011	3630414	1208.3	870
267at6231	Complete	III	5502128	5507552	957.1	1139
270at6231	Complete	X	5831556	5840634	971.7	657	https://www.orthodb.org/v10?query=270at6231	Alpha-mannosidase
271at6231	Complete	I	6898284	6903361	925.8	1031
277at6231	Complete	I	2817001	2821791	1898.4	978	https://www.orthodb.org/v10?query=277at6231	Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-5
279at6231	Complete	III	4209236	4219383	951.7	927
286at6231	Complete	X	2759430	2769997	698.0	755
287at6231	Complete	X	2830383	2835068	780.5	926
288at6231	Complete	I	2889870	2895341	1345.9	853
293at6231	Complete	III	6935075	6940684	1779.7	850
294at6231	Complete	I	5710820	5716226	1321.4	822	https://www.orthodb.org/v10?query=294at6231	CRE-HUM-1 protein
299at6231	Complete	IV	9525139	9533963	1730.2	965	https://www.orthodb.org/v10?query=299at6231	DNA-directed RNA polymerase subunit beta
300at6231	Complete	III	4809079	4812895	1159.1	871
301at6231	Complete	IV	4019950	4025554	1685.6	846
302at6231	Complete	II	6988158	6995796	1165.9	909
311at6231	Complete	V	4595941	4600006	1046.3	905
318at6231	Complete	I	6459633	6463410	1388.6	859	https://www.orthodb.org/v10?query=318at6231	CRE-TEG-4 protein
319at6231	Complete	II	6847721	6859365	2049.8	1381
321at6231	Missing
322at6231	Complete	V	9642274	9651512	1010.6	726
323at6231	Complete	IV	4454473	4463961	1200.5	846	https://www.orthodb.org/v10?query=323at6231	Cation-transporting ATPase
327at6231	Complete	I	8033362	8038656	1571.8	861	https://www.orthodb.org/v10?query=327at6231	Phospholipid-transporting ATPase
333at6231	Complete	I	3762252	3769747	697.6	789
334at6231	Complete	III	8025818	8033986	1415.8	928
344at6231	Complete	IV	3916464	3924762	673.6	876
345at6231	Complete	III	3172393	3183372	1382.5	850	https://www.orthodb.org/v10?query=345at6231	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase
346at6231	Complete	I	7253596	7261974	675.3	701
347at6231	Complete	V	9737392	9749256	723.9	999
348at6231	Missing
350at6231	Complete	IV	2997634	3006828	1020.5	792
359at6231	Complete	I	729573	735326	555.0	637
364at6231	Complete	IV	3654732	3661566	759.2	790
366at6231	Complete	I	7329775	7335734	1452.4	826
369at6231	Complete	IV	4117512	4121897	927.1	925	https://www.orthodb.org/v10?query=369at6231	CRE-DDB-1 protein
373at6231	Complete	III	5370840	5374455	1689.5	871	https://www.orthodb.org/v10?query=373at6231	U5 small nuclear ribonucleoprotein component
375at6231	Complete	V	5225590	5232371	999.6	1077
378at6231	Complete	V	7636415	7642393	1427.1	803
382at6231	Complete	II	6343644	6347972	1137.2	976
384at6231	Complete	II	2172100	2177720	1324.6	1067
390at6231	Complete	II	8657385	8665359	744.2	766
393at6231	Complete	I	2907583	2914572	602.1	893
394at6231	Complete	V	3667618	3672847	957.0	476
401at6231	Complete	X	9554570	9558648	1512.6	803
402at6231	Complete	V	9750093	9755305	1153.6	802	https://www.orthodb.org/v10?query=402at6231	Tyrosine-protein kinase
403at6231	Complete	V	7687610	7696714	655.1	977	https://www.orthodb.org/v10?query=403at6231	Protein CBG17408
405at6231	Complete	II	4882879	4891810	1440.4	879
407at6231	Complete	I	6712843	6718545	446.6	869
411at6231	Complete	I	1592650	1598373	1433.7	838
416at6231	Complete	X	4906519	4918193	843.8	683	https://www.orthodb.org/v10?query=416at6231	CRE-UNC-41 protein
420at6231	Duplicated	X	5236100	5241138	940.2	822
420at6231	Duplicated	I	2686388	2695306	904.5	826
421at6231	Complete	X	6661493	6667199	925.4	735	https://www.orthodb.org/v10?query=421at6231	Liprin-alpha
422at6231	Duplicated	I	7282021	7286932	940.1	1033	https://www.orthodb.org/v10?query=422at6231	Rho-associated protein kinase let-502
422at6231	Duplicated	X	9134819	9141653	893.7	848	https://www.orthodb.org/v10?query=422at6231	Rho-associated protein kinase let-502
423at6231	Complete	III	6540836	6545376	1124.2	826	https://www.orthodb.org/v10?query=423at6231	CRE-OXI-1 protein
425at6231	Complete	IV	1248290	1263183	1156.4	970	https://www.orthodb.org/v10?query=425at6231	BMA-DAF-10, isoform a
428at6231	Complete	III	5864009	5875333	2113.9	1785
430at6231	Complete	I	4809213	4812541	1217.7	734
432at6231	Complete	X	6342334	6352143	758.3	812
433at6231	Complete	III	4030274	4036847	1847.5	1790
435at6231	Complete	III	7228920	7234657	1127.4	773	https://www.orthodb.org/v10?query=435at6231	Membrane-associated phosphatidylinositol transfer protein 2
436at6231	Complete	X	3893457	3897122	1571.7	776
438at6231	Complete	V	5471016	5479836	1262.1	906	https://www.orthodb.org/v10?query=438at6231	CRE-MIG-15 protein
439at6231	Complete	V	1632962	1649839	663.3	735
442at6231	Complete	X	3752839	3757224	555.3	727
446at6231	Complete	II	8560312	8566836	1124.8	820
450at6231	Duplicated	II	1844699	1848622	1256.1	612
450at6231	Duplicated	V	2087633	2096902	1100.4	719
451at6231	Complete	III	878907	887635	1254.8	853	https://www.orthodb.org/v10?query=451at6231	Putative ATP-dependent RNA helicase rha-2
452at6231	Complete	I	994386	1002146	1162.2	656
454at6231	Complete	X	4372864	4377999	1226.8	748
455at6231	Complete	X	8881355	8887534	1473.6	719
458at6231	Missing
459at6231	Complete	IV	1470521	1479295	1038.9	757
461at6231	Complete	III	3405820	3410253	1094.1	746
462at6231	Complete	I	3175756	3180664	645.7	916
473at6231	Complete	X	8207550	8217071	1447.3	824	https://www.orthodb.org/v10?query=473at6231	sodium/calcium exchanger 1
479at6231	Complete	V	3311317	3316351	1239.8	841
482at6231	Complete	I	7068651	7072595	1402.6	862	https://www.orthodb.org/v10?query=482at6231	Hypothetical protein CBG08772
484at6231	Complete	I	6505871	6514298	2058.1	1203
487at6231	Complete	X	8902182	8907383	1102.4	870
488at6231	Complete	I	4384770	4391557	1698.5	1014	https://www.orthodb.org/v10?query=488at6231	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
489at6231	Complete	I	4065115	4068749	1593.9	745
490at6231	Duplicated	X	2771074	2775891	1361.7	716	https://www.orthodb.org/v10?query=490at6231	Alpha-1,4 glucan phosphorylase
490at6231	Duplicated	IV	5535487	5538561	1220.0	711	https://www.orthodb.org/v10?query=490at6231	Alpha-1,4 glucan phosphorylase
493at6231	Complete	X	6433046	6438410	1705.7	1012
494at6231	Complete	II	5674926	5678394	1371.0	810
495at6231	Complete	IV	6714779	6722607	837.2	890
498at6231	Complete	X	5771589	5776345	1180.4	665
499at6231	Complete	X	5020442	5026260	275.0	838
501at6231	Missing
503at6231	Complete	I	1963229	1973403	594.1	679	https://www.orthodb.org/v10?query=503at6231	Tubulin-specific chaperone D
509at6231	Complete	I	3420434	3425808	897.2	607
514at6231	Complete	IV	2419422	2427716	609.7	744	https://www.orthodb.org/v10?query=514at6231	CRE-VPS-11 protein
516at6231	Complete	V	7110371	7118555	723.0	770	https://www.orthodb.org/v10?query=516at6231	26S proteasome non-ATPase regulatory subunit 1
518at6231	Complete	III	9326992	9341371	2009.5	1383	https://www.orthodb.org/v10?query=518at6231	CRE-LET-711 protein
522at6231	Complete	I	2560276	2569542	1178.3	716
523at6231	Complete	I	7915931	7921416	1042.1	773
525at6231	Complete	II	4862415	4868385	803.7	608
527at6231	Complete	III	1579226	1586174	717.3	829
529at6231	Complete	III	3416377	3419945	1347.3	703
531at6231	Complete	I	1383970	1390624	1107.4	689
532at6231	Complete	I	5723547	5728038	516.3	715
534at6231	Complete	II	4182016	4188650	1108.6	751
536at6231	Complete	II	7356574	7361559	1393.8	743
537at6231	Complete	II	5061695	5066165	785.8	702
538at6231	Complete	I	6301853	6307001	716.5	822	https://www.orthodb.org/v10?query=538at6231	ankyrin repeat protein
539at6231	Missing
543at6231	Complete	IV	2205957	2212898	798.5	628	https://www.orthodb.org/v10?query=543at6231	DNA-directed RNA polymerase
544at6231	Complete	X	9949128	9957986	829.3	863	https://www.orthodb.org/v10?query=544at6231	CRE-HUM-2 protein
545at6231	Complete	X	4484342	4488040	1176.2	752
546at6231	Complete	II	7434981	7442541	1490.7	835
547at6231	Complete	X	5606365	5612965	845.0	538	https://www.orthodb.org/v10?query=547at6231	Kinase domain-containing protein
548at6231	Complete	I	2220929	2228387	664.1	640
551at6231	Complete	II	5428917	5437945	1399.1	736
559at6231	Complete	III	3559616	3564042	1208.9	1122	https://www.orthodb.org/v10?query=559at6231	CRE-SMC-3 protein
562at6231	Complete	I	7098267	7103501	656.3	633
563at6231	Complete	X	6323184	6326865	694.7	687
568at6231	Complete	X	3559040	3563304	1015.6	727
569at6231	Complete	I	956445	972542	676.0	589
570at6231	Complete	IV	3714762	3718746	1339.5	880
572at6231	Complete	II	7087960	7093999	1311.7	792
575at6231	Complete	V	7579352	7586546	784.0	759
581at6231	Complete	I	4903536	4911348	852.5	576
585at6231	Complete	II	7110834	7117085	1019.6	666
590at6231	Complete	I	7200066	7203671	828.1	751
593at6231	Complete	II	3698115	3702878	880.3	764
594at6231	Fragmented	I	3642788	3647483	942.6	534	https://www.orthodb.org/v10?query=594at6231	Polyphosphoinositide phosphatase
596at6231	Complete	X	7177672	7181656	942.6	710
597at6231	Complete	I	3198113	3202045	1718.7	960
600at6231	Complete	X	7874446	7879834	855.4	658
603at6231	Complete	III	3547110	3549981	594.9	648
604at6231	Complete	II	7137165	7145328	1106.4	641
605at6231	Complete	III	5724284	5727209	1411.4	714
606at6231	Complete	IV	11010086	11015451	625.8	860	https://www.orthodb.org/v10?query=606at6231	CRE-SYMK-1 protein
609at6231	Complete	II	6122218	6128622	770.4	618
612at6231	Complete	IV	10275759	10283271	1390.9	781
613at6231	Complete	I	5536602	5540657	1012.9	654
620at6231	Complete	III	7499705	7504809	804.4	587
625at6231	Complete	X	95395	106173	1464.9	953
627at6231	Complete	II	8009434	8016975	1071.5	713
629at6231	Complete	III	7442	13367	884.1	643
631at6231	Complete	I	4892393	4897830	713.0	570
632at6231	Complete	III	4471831	4475449	996.7	653	https://www.orthodb.org/v10?query=632at6231	CRE-ZER-1 protein
634at6231	Complete	IV	5235880	5239590	996.7	749	https://www.orthodb.org/v10?query=634at6231	putative sorting nexin-13
635at6231	Complete	IV	5213325	5216373	1056.0	652
638at6231	Complete	IV	3090377	3104865	1332.5	1144
639at6231	Complete	III	3752089	3761388	1802.4	1485	https://www.orthodb.org/v10?query=639at6231	GCN (yeast General Control Nondrepressible) homolog
641at6231	Complete	IV	388718	396062	1309.6	894
642at6231	Complete	X	5799473	5804721	1185.5	642
644at6231	Complete	III	2761328	2765323	917.4	727
645at6231	Complete	II	6813300	6819984	968.5	761
646at6231	Complete	I	7779833	7789293	741.5	565
650at6231	Complete	II	512948	518379	617.9	768	https://www.orthodb.org/v10?query=650at6231	FCH domain Only (FCH stands for Fes/CIP4 homology domain)
651at6231	Complete	V	7563515	7571163	795.2	1002	https://www.orthodb.org/v10?query=651at6231	Zinc finger protein
655at6231	Complete	II	8701569	8709437	737.8	791	https://www.orthodb.org/v10?query=655at6231	CRE-VPS-18 protein
657at6231	Complete	II	6751840	6757526	966.0	803	https://www.orthodb.org/v10?query=657at6231	SWI/SNF nucleosome remodeling complex component
659at6231	Complete	IV	3133838	3137264	1208.2	735
662at6231	Complete	IV	2457771	2464536	1158.4	1093
665at6231	Complete	I	3600322	3604501	927.2	657	https://www.orthodb.org/v10?query=665at6231	CRE-IARS-2 protein
670at6231	Complete	I	5385892	5389830	1225.1	867
675at6231	Complete	I	2713661	2716992	1124.4	641	https://www.orthodb.org/v10?query=675at6231	DNA helicase
683at6231	Complete	X	6063091	6066876	540.5	533	https://www.orthodb.org/v10?query=683at6231	FERM domain (protein4.1-ezrin-radixin-moesin) family
687at6231	Complete	III	5704268	5707662	1202.9	644
689at6231	Complete	III	2618115	2624299	753.8	717	https://www.orthodb.org/v10?query=689at6231	leucine Rich Repeat family protein
690at6231	Complete	X	7023301	7026849	241.9	512
693at6231	Complete	IV	3433439	3436643	1019.0	667
700at6231	Complete	III	3371436	3374313	1080.4	616
701at6231	Complete	X	10337123	10340883	712.6	703
702at6231	Complete	II	5937369	5942471	915.6	723
704at6231	Complete	V	869676	879960	1233.0	638
708at6231	Complete	X	9585964	9590558	658.5	605
710at6231	Complete	II	3752158	3755876	728.5	874	https://www.orthodb.org/v10?query=710at6231	Zinc finger FYVE domain-containing protein 9
712at6231	Complete	IV	9908241	9912419	1312.7	736
714at6231	Complete	V	7738312	7742866	944.4	729
716at6231	Complete	III	6275350	6281533	1008.5	604
718at6231	Complete	V	9121820	9128805	985.5	642
721at6231	Complete	I	3905621	3915095	772.9	541
722at6231	Complete	III	6638726	6642992	1041.5	600
724at6231	Complete	III	6097334	6101097	903.4	794
725at6231	Complete	V	4470208	4473176	1094.4	594	https://www.orthodb.org/v10?query=725at6231	threonyl-tRNA synthetase, cytoplasmic
726at6231	Complete	III	8411914	8416716	575.2	681
728at6231	Complete	IV	2564409	2568767	1209.2	597
734at6231	Complete	III	8646151	8651110	988.7	627
735at6231	Complete	V	9690773	9695437	772.8	574
736at6231	Complete	II	3363833	3368487	735.9	624
737at6231	Complete	III	5592579	5596251	903.4	661
740at6231	Complete	IV	214244	222932	575.3	655
741at6231	Complete	III	7448642	7454030	841.5	710
743at6231	Complete	V	2359553	2366633	605.5	979
746at6231	Complete	II	7833698	7840586	977.0	668
747at6231	Complete	III	3512227	3517768	1879.7	1116
748at6231	Missing
751at6231	Complete	II	6360756	6366566	801.7	719
753at6231	Complete	II	5738077	5741827	1102.2	663
754at6231	Complete	II	7883961	7890770	514.0	432
755at6231	Complete	X	2100533	2105972	335.3	716
759at6231	Complete	IV	6883444	6887610	1078.7	691
762at6231	Complete	X	6747620	6751984	735.8	586	https://www.orthodb.org/v10?query=762at6231	rap guanine nucleotide exchange factor 1
764at6231	Complete	X	7371615	7377619	1038.1	694	https://www.orthodb.org/v10?query=764at6231	Exocyst complex component
765at6231	Duplicated	II	5073070	5081223	938.3	635
765at6231	Duplicated	IV	2914535	2917773	1020.5	776
772at6231	Complete	II	6271817	6278969	849.7	604
774at6231	Complete	II	6313076	6316251	1084.5	598
777at6231	Complete	I	3554844	3559385	839.6	759	https://www.orthodb.org/v10?query=777at6231	CRE-DRSH-1 protein
780at6231	Complete	II	8435773	8442381	1196.2	641
781at6231	Complete	X	6222294	6225742	867.0	650
782at6231	Complete	III	6630855	6639384	937.4	593
785at6231	Complete	III	3235539	3239593	624.0	651
786at6231	Complete	IV	3929425	3935213	971.2	917
787at6231	Complete	II	2540006	2544870	642.1	789
788at6231	Complete	X	6497532	6504449	853.0	779
790at6231	Complete	X	3765375	3769559	1046.0	635	https://www.orthodb.org/v10?query=790at6231	Pyridoxal phosphate-dependent transferase
792at6231	Complete	III	9015988	9021121	974.9	635
794at6231	Complete	II	2645844	2650944	1052.7	591
798at6231	Complete	I	1439090	1443598	1195.7	591
800at6231	Complete	II	5928829	5933093	906.3	613
801at6231	Complete	V	6266515	6270289	617.1	692
802at6231	Complete	V	8510993	8514807	1060.7	726
803at6231	Complete	III	402337	409018	794.2	650
810at6231	Complete	II	5087305	5097399	952.5	722	https://www.orthodb.org/v10?query=810at6231	Protein-tyrosine-phosphatase
813at6231	Complete	II	3936653	3942667	754.1	592
814at6231	Complete	V	5521438	5524011	476.0	275	https://www.orthodb.org/v10?query=814at6231	Apical junction molecule
815at6231	Complete	III	6813925	6822099	764.0	604
816at6231	Complete	V	3342943	3348767	631.3	533
817at6231	Complete	II	4320425	4323231	968.1	578
818at6231	Complete	II	6705132	6707836	619.7	622	https://www.orthodb.org/v10?query=818at6231	CRE-ZYG-11 protein
821at6231	Complete	III	4543110	4547668	1015.5	639
825at6231	Complete	II	1250133	1254001	777.1	545
826at6231	Complete	III	2682016	2686324	307.0	676
829at6231	Complete	III	3670392	3673408	1074.2	593
831at6231	Complete	III	1558239	1566912	565.4	909
833at6231	Complete	V	7866128	7869250	1053.6	587
837at6231	Complete	X	7067008	7070874	993.4	575
838at6231	Complete	III	3149398	3152746	1309.0	612
842at6231	Complete	III	209332	214901	916.4	535
844at6231	Complete	IV	4330424	4338328	564.3	521
845at6231	Complete	X	9445247	9452299	758.3	461
846at6231	Complete	I	3250461	3253640	730.5	682
849at6231	Complete	I	3591272	3595209	1181.8	595
850at6231	Complete	III	2585592	2588980	713.7	717
851at6231	Complete	X	9639117	9644468	817.5	523	https://www.orthodb.org/v10?query=851at6231	Phosphoinositide phospholipase C
853at6231	Complete	I	501964	506040	916.5	546	https://www.orthodb.org/v10?query=853at6231	Hexosyltransferase
857at6231	Complete	X	2784391	2787808	660.6	618
860at6231	Complete	III	4695074	4701052	923.8	884
862at6231	Complete	II	7625022	7633846	723.8	512
863at6231	Complete	V	4190704	4193423	283.9	332
865at6231	Complete	X	6651973	6657721	1074.8	934
868at6231	Duplicated	X	10881222	10884456	1141.2	625
868at6231	Duplicated	II	8195859	8200744	1086.4	619
869at6231	Complete	III	6212647	6221441	943.4	557
872at6231	Complete	I	6856874	6863122	710.3	484	https://www.orthodb.org/v10?query=872at6231	Putative HEAT repeat-containing domain protein
875at6231	Complete	IV	3797220	3800048	860.3	520
876at6231	Complete	V	9436757	9441851	1148.7	710
879at6231	Complete	V	1206964	1231320	649.3	657
881at6231	Complete	I	207790	214833	1196.6	584
885at6231	Complete	X	8807654	8812856	909.6	460
887at6231	Complete	V	3452925	3458203	492.4	904	https://www.orthodb.org/v10?query=887at6231	CRE-RAD-50 protein
890at6231	Complete	X	10657069	10661963	720.8	657	https://www.orthodb.org/v10?query=890at6231	CRE-CUL-5 protein
894at6231	Complete	X	7882722	7888468	845.4	545	https://www.orthodb.org/v10?query=894at6231	Oxysterol-binding protein
895at6231	Complete	IV	5268100	5271748	739.0	617
899at6231	Complete	I	4795004	4798318	991.5	542
900at6231	Complete	III	8035049	8039102	795.8	566
901at6231	Complete	II	3901735	3907643	567.5	749
902at6231	Complete	X	4886097	4892607	344.5	834	https://www.orthodb.org/v10?query=902at6231	EEA1 (Early Endosome Antigen, Rab effector) homolog
903at6231	Complete	IV	9515629	9525057	566.1	722
904at6231	Complete	X	3011086	3014211	1076.0	611
908at6231	Complete	I	5965137	5968742	957.2	615	https://www.orthodb.org/v10?query=908at6231	Cleavage and polyadenylation specificity factor subunit 2
912at6231	Complete	X	5025205	5031955	763.0	529	https://www.orthodb.org/v10?query=912at6231	CRE-UNC-112 protein
914at6231	Complete	II	4614646	4620614	625.2	505	https://www.orthodb.org/v10?query=914at6231	Eukaryotic translation initiation factor 3 subunit B
915at6231	Fragmented	I	7442546	7446214	557.0	414
916at6231	Complete	II	4026558	4034250	1968.4	1496
917at6231	Complete	X	8340997	8345072	763.4	421
918at6231	Complete	I	3424903	3427761	436.4	518
920at6231	Complete	II	5080983	5084417	799.3	621
921at6231	Complete	IV	3263020	3266202	807.5	702
922at6231	Complete	IV	2685556	2691070	657.0	454
925at6231	Complete	III	6066499	6072038	715.3	516	https://www.orthodb.org/v10?query=925at6231	CRE-IDA-1 protein
933at6231	Complete	V	6913846	6916944	971.0	666
934at6231	Complete	IV	4252488	4256456	833.0	626
937at6231	Complete	I	465424	472096	632.0	430	https://www.orthodb.org/v10?query=937at6231	Semaphorin-1A
939at6231	Complete	II	1159753	1167601	1048.1	574
941at6231	Complete	II	4282252	4286350	362.7	497
943at6231	Complete	IV	156927	161898	1189.6	687
944at6231	Complete	V	9841390	9848674	907.1	554	https://www.orthodb.org/v10?query=944at6231	ATP-dependent RNA helicase SUV3 homolog, mitochondrial
950at6231	Complete	V	5269783	5273383	285.7	577	https://www.orthodb.org/v10?query=950at6231	CRE-EKL-6 protein
951at6231	Missing
952at6231	Complete	V	6415616	6418244	789.8	564
957at6231	Complete	II	548699	554227	742.0	511
958at6231	Complete	II	7146421	7152344	1081.9	725
960at6231	Complete	III	3277082	3280738	1050.0	715
961at6231	Complete	V	8751741	8754719	975.8	574
962at6231	Complete	I	5300566	5305752	1506.7	780
963at6231	Complete	III	3311905	3315073	1135.2	622
964at6231	Missing
965at6231	Complete	X	4147364	4154938	556.0	735
968at6231	Complete	II	6867646	6876770	756.8	710
969at6231	Complete	I	5607249	5614261	877.5	572	https://www.orthodb.org/v10?query=969at6231	Eukaryotic translation initiation factor 3 subunit C
975at6231	Complete	V	6690880	6695461	539.4	612	https://www.orthodb.org/v10?query=975at6231	E3 ubiquitin-protein ligase etc-1
982at6231	Complete	V	669747	676287	1370.8	850
984at6231	Complete	V	359704	363778	918.7	522
987at6231	Complete	III	9422061	9428979	532.2	476
989at6231	Complete	II	4580936	4584900	696.3	680	https://www.orthodb.org/v10?query=989at6231	Sorting NeXin
990at6231	Complete	I	7567574	7570714	860.0	513
993at6231	Complete	X	8528131	8536227	507.5	418
994at6231	Complete	X	223213	228561	581.9	652
995at6231	Complete	X	8510650	8514274	402.1	500
